Variable,n,nmiss,n_pct,nmiss_pct,Type,dev_cat,Definition
C150_4_BLACK,2004,3875,0.34087429835005956,0.6591257016499404,num,completion,"Completion rate for first-time, full-time students at four-year institutions (150% of expected time to completion) for black students"
C150_4_HISP,1979,3900,0.336621874468447,0.663378125531553,num,completion,"Completion rate for first-time, full-time students at four-year institutions (150% of expected time to completion) for Hispanic students"
C150_4_ASIAN,1731,4148,0.2944378295628508,0.7055621704371492,num,completion,"Completion rate for first-time, full-time students at four-year institutions (150% of expected time to completion) for Asian students"
C150_4_AIAN,1404,4475,0.23881612519135909,0.7611838748086409,num,completion,"Completion rate for first-time, full-time students at four-year institutions (150% of expected time to completion) for American Indian/Alaska Native students"
C150_4_NHPI,885,4994,0.15053580540908318,0.8494641945909168,num,completion,"Completion rate for first-time, full-time students at four-year institutions (150% of expected time to completion) for Native Hawaiian/Pacific Islander students"
C150_4_2MOR,1716,4163,0.29188637523388333,0.7081136247661167,num,completion,"Completion rate for first-time, full-time students at four-year institutions (150% of expected time to completion) for students of two-or-more-races"
C150_4_NRA,1561,4318,0.26552134716788567,0.7344786528321143,num,completion,"Completion rate for first-time, full-time students at four-year institutions (150% of expected time to completion) for non-resident alien students"
C150_4_UNKN,1678,4201,0.28542269093383227,0.7145773090661677,num,completion,"Completion rate for first-time, full-time students at four-year institutions (150% of expected time to completion) for students whose race is unknown"
C150_L4_WHITE,1614,4265,0.27453648579690426,0.7254635142030957,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion) for white students"
C150_L4_BLACK,1483,4396,0.2522537846572546,0.7477462153427453,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion) for black students"
C150_L4_HISP,1479,4400,0.2515733968361966,0.7484266031638034,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion) for Hispanic students"
C150_L4_ASIAN,1157,4722,0.1968021772410274,0.8031978227589727,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion) for Asian students"
C150_L4_AIAN,982,4897,0.16703521006973976,0.8329647899302602,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion) for American Indian/Alaska Native students"
C150_L4_NHPI,640,5239,0.1088620513692805,0.8911379486307195,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion) for Native Hawaiian/Pacific Islander students"
C150_L4_2MOR,1218,4661,0.20717809151216193,0.7928219084878381,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion) for students of two-or-more-races"
C150_L4_NRA,636,5243,0.10818166354822248,0.8918183364517775,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion) for non-resident alien students"
C150_L4_UNKN,1071,4808,0.18217383908828033,0.8178261609117197,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion) for students whose race is unknown"
C200_4,1930,3949,0.32828712366048646,0.6717128763395135,num,completion,"Completion rate for first-time, full-time bachelor's-degree-seeking students at four-year institutions (200% of expected time to completion)"
C200_L4,3172,2707,0.5395475420989965,0.4604524579010036,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (200% of expected time to completion)"
D200_4,1930,3949,0.32828712366048646,0.6717128763395135,num,completion,Adjusted cohort count for completion rate at four-year institutions (denominator of 200% completion rate)
D200_L4,3172,2707,0.5395475420989965,0.4604524579010036,num,completion,Adjusted cohort count for completion rate at less-than-four-year institutions (denominator of 200% completion rate)
RET_FT4,2029,3850,0.34512672223167207,0.6548732777683279,num,student,"First-time, full-time student retention rate at four-year institutions"
RET_FTL4,3130,2749,0.5324034699778873,0.4675965300221126,num,student,"First-time, full-time student retention rate at less-than-four-year institutions"
RET_PT4,1269,4610,0.21585303623065147,0.7841469637693486,num,student,"First-time, part-time student retention rate at four-year institutions"
RET_PTL4,1780,4099,0.30277258037081134,0.6972274196291887,num,student,"First-time, part-time student retention rate at less-than-four-year institutions"
ALIAS,2169,3710,0.36894029596870215,0.6310597040312979,character,school,Institution name aliases
C100_4,1986,3893,0.3378125531552985,0.6621874468447014,num,completion,"Completion rate for first-time, full-time students at four-year institutions (100% of expected time to completion)"
D100_4,1986,3893,0.3378125531552985,0.6621874468447014,integer,completion,Adjusted cohort count for completion rate at four-year institutions (denominator of 100% completion rate)
C100_L4,3249,2630,0.552645007654363,0.447354992345637,num,completion,"Completion rate for first-time, full-time students at less-than-four-year institutions (100% of expected time to completion)"
D100_L4,3249,2630,0.552645007654363,0.447354992345637,integer,completion,Adjusted cohort count for completion rate at less-than-four-year institutions (denominator of 100% completion rate)
TRANS_4,2229,3650,0.3791461132845722,0.6208538867154277,num,completion,"Transfer rate for first-time, full-time students at four-year institutions (within 150% of expected time to completion/6 years)"
DTRANS_4,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for transfer rate at four-year institutions (denominator of 150% transfer rate)
TRANS_L4,3251,2628,0.552985201564892,0.447014798435108,num,completion,"Transfer rate for first-time, full-time students at less-than-four-year institutions (150% of expected time to completion)"
DTRANS_L4,3251,2628,0.552985201564892,0.447014798435108,integer,completion,Adjusted cohort count for transfer rate at less-than-four-year institutions (denominator of 150% transfer rate)
D150_4_WHITE,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for completion rate of White students at four-year institutions (denominator of 150% completion rate)
D150_4_BLACK,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for completion rate of Black/African American students at four-year institutions (denominator of 150% completion rate)
D150_4_HISP,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for completion rate of Hispanic students at four-year institutions (denominator of 150% completion rate)
D150_4_ASIAN,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for completion rate of Asian students at four-year institutions (denominator of 150% completion rate)
D150_4_AIAN,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for completion rate of American Indian/Alaska Native students at four-year institutions (denominator of 150% completion rate)
D150_4_NHPI,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for completion rate of Native Hawaiian/Pacific Islander students at four-year institutions (denominator of 150% completion rate)
D150_4_2MOR,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for completion rate of students of Two or More Races at four-year institutions (denominator of 150% completion rate)
D150_4_NRA,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for completion rate of Nonresident Alien students at four-year institutions (denominator of 150% completion rate)
D150_4_UNKN,2229,3650,0.3791461132845722,0.6208538867154277,integer,completion,Adjusted cohort count for completion rate of students of Unknown race at four-year institutions (denominator of 150% completion rate)
D150_L4_WHITE,1647,4232,0.2801496853206328,0.7198503146793672,integer,completion,Adjusted cohort count for completion rate of White students at less-than-four-year institutions (denominator of 150% completion rate)
D150_L4_BLACK,1647,4232,0.2801496853206328,0.7198503146793672,integer,completion,Adjusted cohort count for completion rate of Black/African American students at less-than-four-year institutions (denominator of 150% completion rate)
D150_L4_HISP,1647,4232,0.2801496853206328,0.7198503146793672,integer,completion,Adjusted cohort count for completion rate of Hispanic students at less-than-four-year institutions (denominator of 150% completion rate)
D150_L4_ASIAN,1647,4232,0.2801496853206328,0.7198503146793672,integer,completion,Adjusted cohort count for completion rate of Asian students at less-than-four-year institutions (denominator of 150% completion rate)
D150_L4_AIAN,1647,4232,0.2801496853206328,0.7198503146793672,integer,completion,Adjusted cohort count for completion rate of American Indian/Alaska Native students at less-than-four-year institutions (denominator of 150% completion rate)
D150_L4_NHPI,1647,4232,0.2801496853206328,0.7198503146793672,integer,completion,Adjusted cohort count for completion rate of Native Hawaiian/Pacific Islander students at less-than-four-year institutions (denominator of 150% completion rate)
D150_L4_2MOR,1647,4232,0.2801496853206328,0.7198503146793672,integer,completion,Adjusted cohort count for completion rate of students of Two or More Races at less-than-four-year institutions (denominator of 150% completion rate)
D150_L4_NRA,1647,4232,0.2801496853206328,0.7198503146793672,integer,completion,Adjusted cohort count for completion rate of Nonresident Alien students at less-than-four-year institutions (denominator of 150% completion rate)
D150_L4_UNKN,1647,4232,0.2801496853206328,0.7198503146793672,integer,completion,Adjusted cohort count for completion rate of students of Unknown race at less-than-four-year institutions (denominator of 150% completion rate)
ACCREDCODE,5593,286,0.9513522707943528,0.04864772920564722,character,school,Code corresponding to accreditor (as captured from PEPS)
OMACHT6_FTFT,3675,2204,0.6251063105970404,0.3748936894029597,integer,completion,"Adjusted cohort count of full-time, first-time students (denominator for the percentage receiving an award within 6 years of entry)"
OMAWDP6_FTFT,3541,2338,0.6023133185915972,0.3976866814084028,num,completion,"Percentage of full-time, first-time student receiving an award within 6 years of entry"
OMACHT8_FTFT,3675,2204,0.6251063105970404,0.3748936894029597,integer,completion,"Adjusted cohort count of full-time, first-time students (denominator for the 8-year outcomes percentages)"
OMAWDP8_FTFT,3541,2338,0.6023133185915972,0.3976866814084028,num,completion,"Percentage of full-time, first-time student receiving an award within 8 years of entry"
OMENRYP8_FTFT,3541,2338,0.6023133185915972,0.3976866814084028,num,completion,"Percentage of full-time, first-time students that did not receive an award and are still enrolled at this institution 8 years after entry"
OMENRAP8_FTFT,3541,2338,0.6023133185915972,0.3976866814084028,num,completion,"Percentage of full-time, first-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry"
OMENRUP8_FTFT,3541,2338,0.6023133185915972,0.3976866814084028,num,completion,"Percentage of full-time, first-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry"
OMACHT6_PTFT,3675,2204,0.6251063105970404,0.3748936894029597,integer,completion,"Adjusted cohort count of part-time, first-time students (denominator for the percentage receiving an award within 6 years of entry)"
OMAWDP6_PTFT,2736,3143,0.4653852696036741,0.5346147303963259,num,completion,"Percentage of part-time, first-time student receiving an award within 6 years of entry"
OMACHT8_PTFT,3675,2204,0.6251063105970404,0.3748936894029597,integer,completion,"Adjusted cohort count of part-time, first-time students (denominator for the 8-year outcomes percentages)"
OMAWDP8_PTFT,2736,3143,0.4653852696036741,0.5346147303963259,num,completion,"Percentage of part-time, first-time student receiving an award within 8 years of entry"
OMENRYP8_PTFT,2736,3143,0.4653852696036741,0.5346147303963259,num,completion,"Percentage of part-time, first-time students that did not receive an award and are still enrolled at this institution 8 years after entry"
OMENRAP8_PTFT,2736,3143,0.4653852696036741,0.5346147303963259,num,completion,"Percentage of part-time, first-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry"
OMENRUP8_PTFT,2736,3143,0.4653852696036741,0.5346147303963259,num,completion,"Percentage of part-time, first-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry"
OMACHT6_FTNFT,3675,2204,0.6251063105970404,0.3748936894029597,integer,completion,"Adjusted cohort count of full-time, not first-time students (denominator for the percentage receiving an award within 6 years of entry)"
OMAWDP6_FTNFT,3538,2341,0.6018030277258037,0.3981969722741963,num,completion,"Percentage of full-time, not first-time student receiving an award within 6 years of entry"
OMACHT8_FTNFT,3675,2204,0.6251063105970404,0.3748936894029597,integer,completion,"Adjusted cohort count of full-time, not first-time students (denominator for the 8-year outcomes percentages)"
OMAWDP8_FTNFT,3538,2341,0.6018030277258037,0.3981969722741963,num,completion,"Percentage of full-time, not first-time student receiving an award within 8 years of entry"
OMENRYP8_FTNFT,3538,2341,0.6018030277258037,0.3981969722741963,num,completion,"Percentage of full-time, not first-time students that did not receive an award and are still enrolled at this institution 8 years after entry"
OMENRAP8_FTNFT,3538,2341,0.6018030277258037,0.3981969722741963,num,completion,"Percentage of full-time, not first-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry"
OMENRUP8_FTNFT,3538,2341,0.6018030277258037,0.3981969722741963,num,completion,"Percentage of full-time, not first-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry"
OMACHT6_PTNFT,3675,2204,0.6251063105970404,0.3748936894029597,integer,completion,"Adjusted cohort count of part-time, not first-time students (denominator for the percentage receiving an award within 6 years of entry)"
OMAWDP6_PTNFT,2936,2943,0.49940466065657424,0.5005953393434257,num,completion,"Percentage of part-time, not first-time student receiving an award within 6 years of entry"
OMACHT8_PTNFT,3675,2204,0.6251063105970404,0.3748936894029597,integer,completion,"Adjusted cohort count of part-time, not first-time students (denominator for the 8-year outcomes percentages)"
OMAWDP8_PTNFT,2936,2943,0.49940466065657424,0.5005953393434257,num,completion,"Percentage of part-time, not first-time student receiving an award within 8 years of entry"
OMENRYP8_PTNFT,2936,2943,0.49940466065657424,0.5005953393434257,num,completion,"Percentage of part-time, not first-time students that did not receive an award and are still enrolled at this institution 8 years after entry"
OMENRAP8_PTNFT,2936,2943,0.49940466065657424,0.5005953393434257,num,completion,"Percentage of part-time, not first-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry"
OMENRUP8_PTNFT,2936,2943,0.49940466065657424,0.5005953393434257,num,completion,"Percentage of part-time, not first-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry"
C150_4_PELL,2156,3723,0.3667290355502637,0.6332709644497363,num,completion,"Completion rate for first-time, full-time students receiving a Pell Grant during their first year of college at four-year institutions (150% of expected time to completion)"
D150_4_PELL,2156,3723,0.3667290355502637,0.6332709644497363,integer,completion,Adjusted cohort count for Pell Grant recipient completion rate at four-year institutions (denominator of 150% Pell Grant recipient completion rate)
C150_L4_PELL,3133,2746,0.5329137608436809,0.4670862391563191,num,completion,"Completion rate for first-time, full-time students receiving a Pell Grant during their first year of college at less-than-four-year institutions (150% of expected time to completion)"
D150_L4_PELL,3133,2746,0.5329137608436809,0.4670862391563191,integer,completion,Adjusted cohort count for Pell Grant recipient completion rate at less-than-four-year institutions (denominator of 150% Pell Grant recipient completion rate)
C150_4_LOANNOPELL,1968,3911,0.3347508079605375,0.6652491920394625,num,completion,"Completion rate for first-time, full-time students receiving a Direct Subsidized Loan but not a Pell Grant during their first year of college at four-year institutions (150% of expected time to completion)"
D150_4_LOANNOPELL,1968,3911,0.3347508079605375,0.6652491920394625,integer,completion,Adjusted cohort count for Direct Subsidized Loan recipients who did not receive a Pell Grant completion rate at four-year institutions (denominator of 150% Direct Subsidized Loan recipient who did not receive a Pell Grant completion rate)
C150_L4_LOANNOPELL,2376,3503,0.4041503657084538,0.5958496342915461,num,completion,"Completion rate for first-time, full-time students receiving a Direct Subsidized Loan but not a Pell Grant during their first year of college at less-than-four-year institutions (150% of expected time to completion)"
D150_L4_LOANNOPELL,2376,3503,0.4041503657084538,0.5958496342915461,integer,completion,Adjusted cohort count for Direct Subsidized Loan recipients who did not receive a Pell Grant completion rate at less-than-four-year institutions (denominator of 150% Direct Subsidized Loan recipient who did not receive a Pell Grant completion rate)
C150_4_NOLOANNOPELL,2161,3718,0.36757952032658614,0.6324204796734139,num,completion,"Completion rate for first-time, full-time students receiving neither a Direct Subsidized Loan or a Pell Grant during their first year of college at four-year institutions (150% of expected time to completion)"
D150_4_NOLOANNOPELL,2161,3718,0.36757952032658614,0.6324204796734139,integer,completion,Adjusted cohort count for those who did not receive a Direct Subsidized Loan or a Pell Grant completion rate at four-year institutions (denominator of 150% did not receive a Direct Subsidized Loan or Pell Grant completion rate)
C150_L4_NOLOANNOPELL,2882,2997,0.4902194250722912,0.5097805749277088,num,completion,"Completion rate for first-time, full-time students receiving neither a Direct Subsidized Loan or a Pell Grant during their first year of college at less-than-four-year institutions (150% of expected time to completion)"
D150_L4_NOLOANNOPELL,2882,2997,0.4902194250722912,0.5097805749277088,integer,completion,Adjusted cohort count for those who did not receive a Direct Subsidized Loan or a Pell Grant completion rate at less-than-four-year institutions (denominator of 150% did not receive a Direct Subsidized Loan or Pell Grant completion rate)
CIPCODE1,2278,3601,0.38748086409253274,0.6125191359074672,character,academics,CIP code of largest program
CIPCODE2,1868,4011,0.3177411124340874,0.6822588875659126,character,academics,CIP code of program #2
CIPCODE3,1478,4401,0.25140329988093213,0.7485967001190679,character,academics,CIP code of program #3
CIPCODE4,1127,4752,0.19169926858309236,0.8083007314169076,character,academics,CIP code of program #4
CIPCODE5,811,5068,0.1379486307195101,0.8620513692804899,character,academics,CIP code of program #5
CIPCODE6,614,5265,0.10443953053240349,0.8955604694675965,character,academics,CIP code of program #6
CIPTITLE1,2278,3601,0.38748086409253274,0.6125191359074672,character,academics,CIP text description of largest program
CIPTITLE2,1868,4011,0.3177411124340874,0.6822588875659126,character,academics,CIP text description of program #2
CIPTITLE3,1478,4401,0.25140329988093213,0.7485967001190679,character,academics,CIP text description of program #3
CIPTITLE4,1127,4752,0.19169926858309236,0.8083007314169076,character,academics,CIP text description of program #4
CIPTITLE5,811,5068,0.1379486307195101,0.8620513692804899,character,academics,CIP text description of program #5
CIPTITLE6,614,5265,0.10443953053240349,0.8955604694675965,character,academics,CIP text description of program #6
CIPTFBS1,2278,3601,0.38748086409253274,0.6125191359074672,integer,cost,"Tuition, fees, books, and supply charges for largest program (full program)"
CIPTFBS2,1866,4013,0.31740091852355845,0.6825990814764415,integer,cost,"Tuition, fees, books, and supply charges for program #2 (full program)"
CIPTFBS3,1477,4402,0.25123320292566764,0.7487667970743324,integer,cost,"Tuition, fees, books, and supply charges for program #3 (full program)"
CIPTFBS4,1126,4753,0.19152917162782787,0.8084708283721721,integer,cost,"Tuition, fees, books, and supply charges for program #4 (full program)"
CIPTFBS5,811,5068,0.1379486307195101,0.8620513692804899,integer,cost,"Tuition, fees, books, and supply charges for program #5 (full program)"
CIPTFBS6,614,5265,0.10443953053240349,0.8955604694675965,integer,cost,"Tuition, fees, books, and supply charges for program #6 (full program)"
CIPTFBSANNUAL1,2278,3601,0.38748086409253274,0.6125191359074672,integer,cost,"Tuition, fees, books, and supply charges for largest program (annualized based on institution's academic year)"
CIPTFBSANNUAL2,1866,4013,0.31740091852355845,0.6825990814764415,integer,cost,"Tuition, fees, books, and supply charges for program #2 (annualized based on institution's academic year)"
CIPTFBSANNUAL3,1477,4402,0.25123320292566764,0.7487667970743324,integer,cost,"Tuition, fees, books, and supply charges for program #3 (annualized based on institution's academic year)"
CIPTFBSANNUAL4,1126,4753,0.19152917162782787,0.8084708283721721,integer,cost,"Tuition, fees, books, and supply charges for program #4 (annualized based on institution's academic year)"
CIPTFBSANNUAL5,811,5068,0.1379486307195101,0.8620513692804899,integer,cost,"Tuition, fees, books, and supply charges for program #5 (annualized based on institution's academic year)"
CIPTFBSANNUAL6,614,5265,0.10443953053240349,0.8955604694675965,integer,cost,"Tuition, fees, books, and supply charges for program #6 (annualized based on institution's academic year)"
OMENRYP_ALL,3675,2204,0.6251063105970404,0.3748936894029597,num,completion,Percentage of all students that did not receive an award and are still enrolled at this institution 8 years after entry
OMENRAP_ALL,3675,2204,0.6251063105970404,0.3748936894029597,num,completion,Percentage of all students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry
OMAWDP8_ALL,3675,2204,0.6251063105970404,0.3748936894029597,num,completion,Percentage of all student receiving an award within 8 years of entry
OMENRUP_ALL,3675,2204,0.6251063105970404,0.3748936894029597,num,completion,Percentage of all students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry
OMENRYP_FIRSTTIME,3573,2306,0.6077564211600612,0.3922435788399388,num,completion,Percentage of first-time students that did not receive an award and are still enrolled at this institution 8 years after entry
OMENRAP_FIRSTTIME,3573,2306,0.6077564211600612,0.3922435788399388,num,completion,Percentage of first-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry
OMAWDP8_FIRSTTIME,3573,2306,0.6077564211600612,0.3922435788399388,num,completion,Percentage of first-time student receiving an award within 8 years of entry
OMENRUP_FIRSTTIME,3573,2306,0.6077564211600612,0.3922435788399388,num,completion,Percentage of first-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry
OMENRYP_NOTFIRSTTIME,3568,2311,0.6069059363837387,0.39309406361626126,num,completion,Percentage of not first-time students that did not receive an award and are still enrolled at this institution 8 years after entry
OMENRAP_NOTFIRSTTIME,3568,2311,0.6069059363837387,0.39309406361626126,num,completion,Percentage of not first-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry
OMAWDP8_NOTFIRSTTIME,3568,2311,0.6069059363837387,0.39309406361626126,num,completion,Percentage of not first-time student receiving an award within 8 years of entry
OMENRUP_NOTFIRSTTIME,3568,2311,0.6069059363837387,0.39309406361626126,num,completion,Percentage of not first-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry
OMENRYP_FULLTIME,3656,2223,0.6218744684470148,0.3781255315529852,num,completion,Percentage of full-time students that did not receive an award and are still enrolled at this institution 8 years after entry
OMENRAP_FULLTIME,3656,2223,0.6218744684470148,0.3781255315529852,num,completion,Percentage of full-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry
OMAWDP8_FULLTIME,3656,2223,0.6218744684470148,0.3781255315529852,num,completion,Percentage of full-time student receiving an award within 8 years of entry
OMENRUP_FULLTIME,3656,2223,0.6218744684470148,0.3781255315529852,num,completion,Percentage of full-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry
OMENRYP_PARTTIME,3035,2844,0.5162442592277598,0.48375574077224015,num,completion,Percentage of part-time students that did not receive an award and are still enrolled at this institution 8 years after entry
OMENRAP_PARTTIME,3035,2844,0.5162442592277598,0.48375574077224015,num,completion,Percentage of part-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry
OMAWDP8_PARTTIME,3035,2844,0.5162442592277598,0.48375574077224015,num,completion,Percentage of part-time student receiving an award within 8 years of entry
OMENRUP_PARTTIME,3035,2844,0.5162442592277598,0.48375574077224015,num,completion,Percentage of part-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry
DBRR1_FED_UG_N,5201,678,0.8846742643306685,0.11532573566933152,integer,repayment,Undergraduate federal student loan dollar-based 1-year repayment rate borrower count
DBRR1_FED_UG_NUM,5201,678,0.8846742643306685,0.11532573566933152,num,repayment,Undergraduate federal student loan dollar-based 1-year repayment rate numerator
DBRR1_FED_UG_DEN,5201,678,0.8846742643306685,0.11532573566933152,num,repayment,Undergraduate federal student loan dollar-based 1-year repayment rate denominator
DBRR1_FED_UG_RT,5201,678,0.8846742643306685,0.11532573566933152,num,repayment,Undergraduate federal student loan dollar-based 1-year repayment rate
DBRR1_FED_GR_N,1641,4238,0.27912910358904575,0.7208708964109543,integer,repayment,Graduate federal student loan dollar-based 1-year repayment rate borrower count
DBRR1_FED_GR_NUM,1641,4238,0.27912910358904575,0.7208708964109543,num,repayment,Graduate federal student loan dollar-based 1-year repayment rate numerator
DBRR1_FED_GR_DEN,1641,4238,0.27912910358904575,0.7208708964109543,num,repayment,Graduate federal student loan dollar-based 1-year repayment rate denominator
DBRR1_FED_GR_RT,1641,4238,0.27912910358904575,0.7208708964109543,num,repayment,Graduate federal student loan dollar-based 1-year repayment rate
DBRR1_FED_UGCOMP_N,4713,1166,0.8016669501615921,0.19833304983840788,integer,repayment,Undergraduate borrower completers undergraduate federal student loan dollar-based 1-year repayment rate borrower count
DBRR1_FED_UGCOMP_NUM,4713,1166,0.8016669501615921,0.19833304983840788,num,repayment,Undergraduate borrower completers undergraduate federal student loan dollar-based 1-year repayment rate numerator
DBRR1_FED_UGCOMP_DEN,4713,1166,0.8016669501615921,0.19833304983840788,num,repayment,Undergraduate borrower completers undergraduate federal student loan dollar-based 1-year repayment rate denominator
DBRR1_FED_UGCOMP_RT,4713,1166,0.8016669501615921,0.19833304983840788,num,repayment,Undergraduate borrower completers undergraduate federal student loan dollar-based 1-year repayment rate
DBRR1_FED_UGNOCOMP_N,3312,2567,0.5633611158360265,0.43663888416397345,integer,repayment,Undergraduate borrower non-completers undergraduate federal student loan dollar-based 1-year repayment rate borrower count
DBRR1_FED_UGNOCOMP_NUM,3312,2567,0.5633611158360265,0.43663888416397345,num,repayment,Undergraduate borrower non-completers undergraduate federal student loan dollar-based 1-year repayment rate numerator
DBRR1_FED_UGNOCOMP_DEN,3312,2567,0.5633611158360265,0.43663888416397345,num,repayment,Undergraduate borrower non-completers undergraduate federal student loan dollar-based 1-year repayment rate denominator
DBRR1_FED_UGNOCOMP_RT,3312,2567,0.5633611158360265,0.43663888416397345,num,repayment,Undergraduate borrower non-completers undergraduate federal student loan dollar-based 1-year repayment rate repayment rate
DBRR1_FED_UGUNK_N,3091,2788,0.5257696887225719,0.47423031127742815,integer,repayment,Undergraduate borrowers with unknown completion status undergraduate federal student loan dollar-based 1-year repayment rate borrower count
DBRR1_FED_UGUNK_NUM,3091,2788,0.5257696887225719,0.47423031127742815,num,repayment,Undergraduate borrowers with unknown completion status undergraduate federal student loan dollar-based 1-year repayment rate numerator
DBRR1_FED_UGUNK_DEN,3091,2788,0.5257696887225719,0.47423031127742815,num,repayment,Undergraduate borrowers with unknown completion status undergraduate federal student loan dollar-based 1-year repayment rate denominator
DBRR1_FED_UGUNK_RT,3091,2788,0.5257696887225719,0.47423031127742815,num,repayment,Undergraduate borrowers with unknown completion status undergraduate federal student loan dollar-based 1-year repayment rate repayment rate
DBRR1_FED_GRCOMP_N,1507,4372,0.25633611158360264,0.7436638884163973,integer,repayment,Graduate borrower completers graduate federal student loan dollar-based 1-year repayment rate borrower count
DBRR1_FED_GRCOMP_NUM,1507,4372,0.25633611158360264,0.7436638884163973,num,repayment,Graduate borrower completers graduate federal student loan dollar-based 1-year repayment rate numerator
DBRR1_FED_GRCOMP_DEN,1507,4372,0.25633611158360264,0.7436638884163973,num,repayment,Graduate borrower completers graduate federal student loan dollar-based 1-year repayment rate denominator
DBRR1_FED_GRCOMP_RT,1507,4372,0.25633611158360264,0.7436638884163973,num,repayment,Graduate borrower completers graduate federal student loan dollar-based 1-year repayment rate
DBRR1_FED_GRNOCOMP_N,1507,4372,0.25633611158360264,0.7436638884163973,integer,repayment,Graduate borrower non-completers graduate federal student loan dollar-based 1-year repayment rate borrower count
DBRR1_FED_GRNOCOMP_NUM,1507,4372,0.25633611158360264,0.7436638884163973,num,repayment,Graduate borrower non-completers graduate federal student loan dollar-based 1-year repayment rate numerator
DBRR1_FED_GRNOCOMP_DEN,1507,4372,0.25633611158360264,0.7436638884163973,num,repayment,Graduate borrower non-completers graduate federal student loan dollar-based 1-year repayment rate denominator
DBRR1_FED_GRNOCOMP_RT,1507,4372,0.25633611158360264,0.7436638884163973,num,repayment,Graduate borrower non-completers graduate federal student loan dollar-based 1-year repayment rate repayment rate
DBRR4_FED_UG_N,5017,862,0.8533764245620004,0.14662357543799967,integer,repayment,Undergraduate federal student loan dollar-based 4-year repayment rate borrower count
DBRR4_FED_UG_NUM,5017,862,0.8533764245620004,0.14662357543799967,num,repayment,Undergraduate federal student loan dollar-based 4-year repayment rate numerator
DBRR4_FED_UG_DEN,5017,862,0.8533764245620004,0.14662357543799967,num,repayment,Undergraduate federal student loan dollar-based 4-year repayment rate denominator
DBRR4_FED_UG_RT,5017,862,0.8533764245620004,0.14662357543799967,num,repayment,Undergraduate federal student loan dollar-based 4-year repayment rate
DBRR4_FED_GR_N,1716,4163,0.29188637523388333,0.7081136247661167,integer,repayment,Graduate federal student loan dollar-based 4-year repayment rate borrower count
DBRR4_FED_GR_NUM,1716,4163,0.29188637523388333,0.7081136247661167,num,repayment,Graduate federal student loan dollar-based 4-year repayment rate numerator
DBRR4_FED_GR_DEN,1716,4163,0.29188637523388333,0.7081136247661167,num,repayment,Graduate federal student loan dollar-based 4-year repayment rate denominator
DBRR4_FED_GR_RT,1716,4163,0.29188637523388333,0.7081136247661167,num,repayment,Graduate federal student loan dollar-based 4-year repayment rate
DBRR4_FED_UGCOMP_N,4756,1123,0.8089811192379657,0.19101888076203435,integer,repayment,Undergraduate borrower completers undergraduate federal student loan dollar-based 4-year repayment rate borrower count
